h;error
0.000001164000000;0.000000000004771
0.000001165000000;0.000000000004051
0.000001166000000;0.000000000003931
0.000001167000000;0.000000000003811
0.000001168000000;0.000000000000721
0.000001169000000;0.000000000003572
0.000001170000000;0.000000000000487
0.000001171000000;0.000000000002592
0.000001172000000;0.000000000002706
0.000001173000000;0.000000000002819
0.000001174000000;0.000000000002933
0.000001175000000;0.000000000005999
0.000001176000000;0.000000000005692
0.000001177000000;0.000000000002624
0.000001178000000;0.000000000002506
0.000001179000000;0.000000000002389
0.000001180000000;0.000000000002271
0.000001181000000;0.000000000000783
0.000001182000000;0.000000000000898
0.000001183000000;0.000000000003945
0.000001184000000;0.000000000001126
0.000001185000000;0.000000000004167
0.000001186000000;0.000000000007204
0.000001187000000;0.000000000004379
0.000001188000000;0.000000000004261
0.000001189000000;0.000000000001225
0.000001190000000;0.000000000004026
0.000001191000000;0.000000000000995
0.000001192000000;0.000000000002030
0.000001193000000;0.000000000002143
0.000001194000000;0.000000000002255
0.000001195000000;0.000000000002366
0.000001196000000;0.000000000005379
0.000001197000000;0.000000000006106
0.000001198000000;0.000000000005987
0.000001199000000;0.000000000002975
0.000001200000000;0.000000000002859
0.000001201000000;0.000000000000145
0.000001202000000;0.000000000000258
0.000001203000000;0.000000000000371
0.000001204000000;0.000000000000483
0.000001205000000;0.000000000003475
0.000001206000000;0.000000000006461
0.000001207000000;0.000000000003694
0.000001208000000;0.000000000004812
0.000001209000000;0.000000000001826
0.000001210000000;0.000000000001713
0.000001211000000;0.000000000001599
0.000001212000000;0.000000000001485
0.000001213000000;0.000000000001488
0.000001214000000;0.000000000001599
0.000001215000000;0.000000000001709
0.000001216000000;0.000000000001820
0.000001217000000;0.000000000004781
0.000001218000000;0.000000000004888
0.000001219000000;0.000000000006389
0.000001220000000;0.000000000003428
0.000001221000000;0.000000000003314
0.000001222000000;0.000000000000361
0.000001223000000;0.000000000000250
0.000001224000000;0.000000000002696
0.000001225000000;0.000000000000027
0.000001226000000;0.000000000002913
0.000001227000000;0.000000000003022
0.000001228000000;0.000000000005955
0.000001229000000;0.000000000006061
0.000001230000000;0.000000000005116
0.000001231000000;0.000000000002183
0.000001232000000;0.000000000002071
0.000001233000000;0.000000000000855
0.000001234000000;0.000000000001847
0.000001235000000;0.000000000001736
0.000001236000000;0.000000000001183
0.000001237000000;0.000000000001291
0.000001238000000;0.000000000004203
0.000001239000000;0.000000000004309
0.000001240000000;0.000000000006777
0.000001241000000;0.000000000003866
0.000001242000000;0.000000000003753
0.000001243000000;0.000000000000850
0.000001244000000;0.000000000000740
0.000001245000000;0.000000000000630
0.000001246000000;0.000000000000521
0.000001247000000;0.000000000000411
0.000001248000000;0.000000000002478
0.000001249000000;0.000000000002585
0.000001250000000;0.000000000005467
0.000001251000000;0.000000000005522
0.000001252000000;0.000000000005409
0.000001253000000;0.000000000002527
0.000001254000000;0.000000000002417
0.000001255000000;0.000000000000458
0.000001256000000;0.000000000000566
0.000001257000000;0.000000000000673
0.000001258000000;0.000000000003539
0.000001259000000;0.000000000003644
0.000001260000000;0.000000000003749
0.000001261000000;0.000000000003854
0.000001262000000;0.000000000004289
0.000001263000000;0.000000000001431
0.000001264000000;0.000000000001322
0.000001265000000;0.000000000003957
0.000001266000000;0.000000000001106
0.000001267000000;0.000000000000997
0.000001268000000;0.000000000000890
0.000001269000000;0.000000000001952
0.000001270000000;0.000000000002058
0.000001271000000;0.000000000004893
0.000001272000000;0.000000000004996
0.000001273000000;0.000000000005803
0.000001274000000;0.000000000002968
0.000001275000000;0.000000000002860
0.000001276000000;0.000000000002751
0.000001277000000;0.000000000000075
0.000001278000000;0.000000000000181
0.000001279000000;0.000000000003000
0.000001280000000;0.000000000003104
0.000001281000000;0.000000000003207
0.000001282000000;0.000000000006017
0.000001283000000;0.000000000004698
0.000001284000000;0.000000000004589
