x,ReR,ImR,AbsR
-43.619999999999997,4.9230313256510918,-0,4.9230313256510918
-43.592500000000001,4.9225270726187862,-0,4.9225270726187862
-43.564999999999998,4.9220222590243292,-0,4.9220222590243292
-43.537500000000001,4.9215168839351087,-0,4.9215168839351087
-43.509999999999998,4.9210109464164438,-0,4.9210109464164438
-43.482500000000002,4.9205044455315843,-0,4.9205044455315843
-43.454999999999998,4.9199973803417105,-0,4.9199973803417105
-43.427500000000002,4.9194897499059191,-0,4.9194897499059191
-43.399999999999999,4.9189815532812151,-0,4.9189815532812151
-43.372500000000002,4.9184727895225215,-0,4.9184727895225215
-43.344999999999999,4.9179634576826583,-0,4.9179634576826583
-43.317500000000003,4.9174535568123421,-0,4.9174535568123421
-43.289999999999999,4.9169430859601766,-0,4.9169430859601766
-43.262500000000003,4.9164320441726588,-0,4.9164320441726588
-43.234999999999999,4.9159204304941539,-0,4.9159204304941539
-43.207499999999996,4.9154082439669118,-0,4.9154082439669118
-43.18,4.914895483631037,-0,4.914895483631037
-43.152500000000003,4.9143821485245063,-0,4.9143821485245063
-43.125,4.9138682376831433,-0,4.9138682376831433
-43.097499999999997,4.913353750140625,-0,4.913353750140625
-43.07,4.912838684928472,-0,4.912838684928472
-43.042500000000004,4.9123230410760392,-0,4.9123230410760392
-43.015000000000001,4.9118068176105174,-0,4.9118068176105174
-42.987499999999997,4.9112900135569184,-0,4.9112900135569184
-42.960000000000001,4.9107726279380719,-0,4.9107726279380719
-42.932499999999997,4.9102546597746279,-0,4.9102546597746279
-42.905000000000001,4.9097361080850348,-0,4.9097361080850348
-42.877499999999998,4.909216971885547,-0,4.909216971885547
-42.850000000000001,4.9086972501902117,-0,4.9086972501902117
-42.822499999999998,4.9081769420108685,-0,4.9081769420108685
-42.795000000000002,4.9076560463571335,-0,4.9076560463571335
-42.767499999999998,4.9071345622364024,-0,4.9071345622364024
-42.740000000000002,4.90661248865384,-0,4.90661248865384
-42.712499999999999,4.906089824612371,-0,4.906089824612371
-42.685000000000002,4.9055665691126871,-0,4.9055665691126871
-42.657499999999999,4.9050427211532242,-0,4.9050427211532242
-42.630000000000003,4.9045182797301603,-0,4.9045182797301603
-42.602499999999999,4.9039932438374212,-0,4.9039932438374212
-42.575000000000003,4.9034676124666543,-0,4.9034676124666543
-42.547499999999999,4.9029413846072432,-0,4.9029413846072432
-42.519999999999996,4.9024145592462816,-0,4.9024145592462816
-42.4925,4.9018871353685824,-0,4.9018871353685824
-42.465000000000003,4.9013591119566637,-0,4.9013591119566637
-42.4375,4.9008304879907385,-0,4.9008304879907385
-42.409999999999997,4.9003012624487212,-0,4.9003012624487212
-42.3825,4.89977143430621,-0,4.89977143430621
-42.355000000000004,4.8992410025364865,-0,4.8992410025364865
-42.327500000000001,4.8987099661104985,-0,4.8987099661104985
-42.299999999999997,4.8981783239968664,-0,4.8981783239968664
-42.272500000000001,4.8976460751618749,-0,4.8976460751618749
-42.244999999999997,4.8971132185694559,-0,4.8971132185694559
-42.217500000000001,4.8965797531811965,-0,4.8965797531811965
-42.189999999999998,4.896045677956316,-0,4.896045677956316
-42.162500000000001,4.8955109918516779,-0,4.8955109918516779
-42.134999999999998,4.894975693821765,-0,4.894975693821765
-42.107500000000002,4.8944397828186847,-0,4.8944397828186847
-42.079999999999998,4.89390325779216,-0,4.89390325779216
-42.052500000000002,4.8933661176895198,-0,4.8933661176895198
-42.024999999999999,4.89282836145569,-0,4.89282836145569
-41.997500000000002,4.8922899880331965,-0,4.8922899880331965
-41.969999999999999,4.8917509963621484,-0,4.8917509963621484
-41.942500000000003,4.8912113853802337,-0,4.8912113853802337
-41.914999999999999,4.8906711540227192,-0,4.8906711540227192
-41.887500000000003,4.890130301222432,-0,4.890130301222432
-41.859999999999999,4.8895888259097635,-0,4.8895888259097635
-41.832499999999996,4.8890467270126514,-0,4.8890467270126514
-41.805,4.8885040034565836,-0,4.8885040034565836
-41.777500000000003,4.8879606541645906,-0,4.8879606541645906
-41.75,4.887416678057221,-0,4.887416678057221
-41.722499999999997,4.8868720740525591,-0,4.8868720740525591
-41.695,4.8863268410662055,-0,4.8863268410662055
-41.667500000000004,4.8857809780112635,-0,4.8857809780112635
-41.640000000000001,4.8852344837983521,-0,4.8852344837983521
