x,ReR,ImR,AbsR
-40.759999999999998,-0.04125834454388988,0,0.04125834454388988
-40.732500000000002,-0.04128131973203697,0,0.04128131973203697
-40.704999999999998,-0.041304319873995743,0,0.041304319873995743
-40.677500000000002,-0.04132734500899371,0,0.04132734500899371
-40.649999999999999,-0.041350395176336319,0,0.041350395176336319
-40.622500000000002,-0.041373470415406732,0,0.041373470415406732
-40.594999999999999,-0.041396570765666274,0,0.041396570765666274
-40.567500000000003,-0.041419696266654871,0,0.041419696266654871
-40.539999999999999,-0.041442846957990831,0,0.041442846957990831
-40.512500000000003,-0.041466022879372177,0,0.041466022879372177
-40.484999999999999,-0.04148922407057376,0,0.04148922407057376
-40.457499999999996,-0.04151245057145081,0,0.04151245057145081
-40.43,-0.041535702421937826,0,0.041535702421937826
-40.402500000000003,-0.041558979662048134,0,0.041558979662048134
-40.375,-0.041582282331875886,0,0.041582282331875886
-40.347499999999997,-0.041605610471593835,0,0.041605610471593835
-40.32,-0.041628964121454892,0,0.041628964121454892
-40.292500000000004,-0.041652343321792351,0,0.041652343321792351
-40.265000000000001,-0.041675748113019884,0,0.041675748113019884
-40.237499999999997,-0.041699178535631543,0,0.041699178535631543
-40.210000000000001,-0.041722634630201982,0,0.041722634630201982
-40.182499999999997,-0.041746116437386682,0,0.041746116437386682
-40.155000000000001,-0.041769623997922167,0,0.041769623997922167
-40.127499999999998,-0.041793157352626675,0,0.041793157352626675
-40.100000000000001,-0.041816716542399934,0,0.041816716542399934
-40.072499999999998,-0.041840301608222275,0,0.041840301608222275
-40.045000000000002,-0.041863912591156627,0,0.041863912591156627
-40.017499999999998,-0.041887549532347412,0,0.041887549532347412
-39.990000000000002,-0.041911212473021653,0,0.041911212473021653
-39.962499999999999,-0.041934901454488083,0,0.041934901454488083
-39.935000000000002,-0.041958616518139369,0,0.041958616518139369
-39.907499999999999,-0.041982357705449225,0,0.041982357705449225
-39.880000000000003,-0.04200612505797463,0,0.04200612505797463
-39.852499999999999,-0.042029918617356721,0,0.042029918617356721
-39.825000000000003,-0.042053738425318565,0,0.042053738425318565
-39.797499999999999,-0.042077584523667388,0,0.042077584523667388
-39.769999999999996,-0.042101456954294569,0,0.042101456954294569
-39.7425,-0.042125355759173644,0,0.042125355759173644
-39.715000000000003,-0.042149280980363413,0,0.042149280980363413
-39.6875,-0.042173232660007498,0,0.042173232660007498
-39.659999999999997,-0.042197210840332344,0,0.042197210840332344
-39.6325,-0.042221215563649661,0,0.042221215563649661
-39.605000000000004,-0.042245246872356645,0,0.042245246872356645
-39.577500000000001,-0.042269304808933761,0,0.042269304808933761
-39.549999999999997,-0.042293389415949179,0,0.042293389415949179
-39.522500000000001,-0.04231750073605367,0,0.04231750073605367
-39.494999999999997,-0.042341638811985716,0,0.042341638811985716
-39.467500000000001,-0.042365803686567505,0,0.042365803686567505
-39.439999999999998,-0.042389995402709602,0,0.042389995402709602
-39.412500000000001,-0.042414214003406725,0,0.042414214003406725
-39.384999999999998,-0.042438459531739969,0,0.042438459531739969
-39.357500000000002,-0.042462732030879025,0,0.042462732030879025
-39.329999999999998,-0.04248703154407707,0,0.04248703154407707
-39.302500000000002,-0.042511358114677211,0,0.042511358114677211
-39.274999999999999,-0.042535711786107822,0,0.042535711786107822
-39.247500000000002,-0.042560092601884758,0,0.042560092601884758
-39.219999999999999,-0.042584500605612252,0,0.042584500605612252
-39.192500000000003,-0.042608935840981355,0,0.042608935840981355
-39.164999999999999,-0.042633398351770602,0,0.042633398351770602
-39.137500000000003,-0.04265788818184868,0,0.04265788818184868
-39.109999999999999,-0.042682405375169985,0,0.042682405375169985
-39.082499999999996,-0.042706949975778841,0,0.042706949975778841
-39.055,-0.042731522027807944,0,0.042731522027807944
-39.027500000000003,-0.042756121575478589,0,0.042756121575478589
-39,-0.042780748663101553,0,0.042780748663101553
-38.972499999999997,-0.042805403335076875,0,0.042805403335076875
-38.945,-0.042830085635893411,0,0.042830085635893411
-38.917500000000004,-0.042854795610130836,0,0.042854795610130836
-38.890000000000001,-0.042879533302456974,0,0.042879533302456974
-38.862499999999997,-0.042904298757631576,0,0.042904298757631576
-38.835000000000001,-0.042929092020503212,0,0.042929092020503212
-38.807499999999997,-0.042953913136011934,0,0.042953913136011934
-38.780000000000001,-0.042978762149188166,0,0.042978762149188166
-38.752499999999998,-0.043003639105152258,0,0.043003639105152258
-38.725000000000001,-0.043028544049116935,0,0.043028544049116935
-38.697499999999998,-0.043053477026385956,0,0.043053477026385956
-38.670000000000002,-0.043078438082353898,0,0.043078438082353898
-38.642499999999998,-0.043103427262507266,0,0.043103427262507266
-38.615000000000002,-0.043128444612425376,0,0.043128444612425376
-38.587499999999999,-0.043153490177778364,0,0.043153490177778364
-38.560000000000002,-0.043178564004328512,0,0.043178564004328512
-38.532499999999999,-0.043203666137932251,0,0.043203666137932251
-38.505000000000003,-0.043228796624537713,0,0.043228796624537713
-38.477499999999999,-0.043253955510185627,0,0.043253955510185627
-38.450000000000003,-0.043279142841010421,0,0.043279142841010421
-38.422499999999999,-0.043304358663238895,0,0.043304358663238895
-38.394999999999996,-0.043329603023193108,0,0.043329603023193108
-38.3675,-0.043354875967287709,0,0.043354875967287709
-38.340000000000003,-0.043380177542030829,0,0.043380177542030829
-38.3125,-0.043405507794025411,0,0.043405507794025411
-38.284999999999997,-0.043430866769969656,0,0.043430866769969656
-38.2575,-0.04345625451665458,0,0.04345625451665458
-38.230000000000004,-0.043481671080967343,0,0.043481671080967343
-38.202500000000001,-0.04350711650988992,0,0.04350711650988992
-38.174999999999997,-0.04353259085049821,0,0.04353259085049821
-38.147500000000001,-0.043558094149965587,0,0.043558094149965587
-38.119999999999997,-0.043583626455559132,0,0.043583626455559132
-38.092500000000001,-0.04360918781464318,0,0.04360918781464318
-38.064999999999998,-0.043634778274677766,0,0.043634778274677766
-38.037500000000001,-0.043660397883218405,0,0.043660397883218405
-38.009999999999998,-0.043686046687917868,0,0.043686046687917868
-37.982500000000002,-0.043711724736526403,0,0.043711724736526403
-37.954999999999998,-0.043737432076889293,0,0.043737432076889293
-37.927500000000002,-0.04376316875695041,0,0.04376316875695041
-37.899999999999999,-0.043788934824750214,0,0.043788934824750214
-37.872500000000002,-0.043814730328427087,0,0.043814730328427087
-37.844999999999999,-0.043840555316216889,0,0.043840555316216889
-37.817500000000003,-0.043866409836454068,0,0.043866409836454068
-37.789999999999999,-0.04389229393757077,0,0.04389229393757077
-37.762500000000003,-0.043918207668097509,0,0.043918207668097509
-37.734999999999999,-0.043944151076664273,0,0.043944151076664273
-37.707499999999996,-0.043970124211998307,0,0.043970124211998307
-37.68,-0.04399612712292722,0,0.04399612712292722
-37.652500000000003,-0.044022159858377874,0,0.044022159858377874
-37.625,-0.044048222467376608,0,0.044048222467376608
-37.597499999999997,-0.044074314999048125,0,0.044074314999048125
-37.57,-0.044100437502619272,0,0.044100437502619272
-37.542500000000004,-0.04412659002741548,0,0.04412659002741548
-37.515000000000001,-0.044152772622863212,0,0.044152772622863212
-37.487499999999997,-0.044178985338489296,0,0.044178985338489296
-37.460000000000001,-0.044205228223922255,0,0.044205228223922255
-37.432499999999997,-0.044231501328890088,0,0.044231501328890088
-37.405000000000001,-0.044257804703223158,0,0.044257804703223158
-37.377499999999998,-0.044284138396852857,0,0.044284138396852857
-37.350000000000001,-0.044310502459813161,0,0.044310502459813161
-37.322499999999998,-0.044336896942239301,0,0.044336896942239301
-37.295000000000002,-0.044363321894368202,0,0.044363321894368202
-37.267499999999998,-0.04438977736654004,0,0.04438977736654004
-37.240000000000002,-0.044416263409197576,0,0.044416263409197576
-37.212499999999999,-0.04444278007288549,0,0.04444278007288549
-37.185000000000002,-0.044469327408252379,0,0.044469327408252379
-37.157499999999999,-0.04449590546605009,0,0.04449590546605009
-37.130000000000003,-0.044522514297134386,0,0.044522514297134386
-37.102499999999999,-0.044549153952462728,0,0.044549153952462728
-37.075000000000003,-0.044575824483099824,0,0.044575824483099824
-37.047499999999999,-0.044602525940212079,0,0.044602525940212079
-37.019999999999996,-0.044629258375069591,0,0.044629258375069591
-36.9925,-0.044656021839051041,0,0.044656021839051041
-36.965000000000003,-0.044682816383635915,0,0.044682816383635915
-36.9375,-0.044709642060410948,0,0.044709642060410948
-36.909999999999997,-0.044736498921066792,0,0.044736498921066792
-36.8825,-0.044763387017401346,0,0.044763387017401346
-36.855000000000004,-0.044790306401317537,0,0.044790306401317537
-36.827500000000001,-0.044817257124824206,0,0.044817257124824206
-36.799999999999997,-0.04484423924003611,0,0.04484423924003611
-36.772500000000001,-0.044871252799175032,0,0.044871252799175032
-36.744999999999997,-0.04489829785456978,0,0.04489829785456978
-36.717500000000001,-0.044925374458654632,0,0.044925374458654632
-36.689999999999998,-0.044952482663973115,0,0.044952482663973115
-36.662500000000001,-0.044979622523174445,0,0.044979622523174445
-36.634999999999998,-0.0450067940890162,0,0.0450067940890162
-36.607500000000002,-0.045033997414364091,0,0.045033997414364091
-36.579999999999998,-0.045061232552191077,0,0.045061232552191077
-36.552500000000002,-0.045088499555580253,0,0.045088499555580253
-36.524999999999999,-0.045115798477720181,0,0.045115798477720181
-36.497500000000002,-0.045143129371911561,0,0.045143129371911561
-36.469999999999999,-0.04517049229156167,0,0.04517049229156167
-36.442500000000003,-0.045197887290188143,0,0.045197887290188143
-36.414999999999999,-0.045225314421419416,0,0.045225314421419416
-36.387500000000003,-0.045252773738990504,0,0.045252773738990504
-36.359999999999999,-0.045280265296748556,0,0.045280265296748556
-36.332499999999996,-0.045307789148651079,0,0.045307789148651079
